CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
12.420.164/0001-57;2026-12-31;1;158501;CM HOSPITALAR S.A;353058;Capital Subscrito;2023-08-01;2549392366.31;N/A;322820608;0;322820608
12.420.164/0001-57;2026-12-31;1;158501;CM HOSPITALAR S.A;353059;Capital Integralizado;2023-08-01;2549392366.31;N/A;322820608;0;322820608
12.420.164/0001-57;2026-12-31;1;158501;CM HOSPITALAR S.A;353060;Capital Autorizado;2021-02-01;0.00;N/A;966401192;0;966401192
12.489.315/0001-23;2026-12-31;1;158442;FERREIRA GOMES ENERGIA S.A.;352886;Capital Emitido;2020-12-18;818858328.14;;807080529;0;807080529
12.489.315/0001-23;2026-12-31;1;158442;FERREIRA GOMES ENERGIA S.A.;352887;Capital Subscrito;2020-12-18;818858328.14;;807080529;0;807080529
12.489.315/0001-23;2026-12-31;1;158442;FERREIRA GOMES ENERGIA S.A.;352888;Capital Integralizado;2020-12-18;818858328.14;;807080529;0;807080529
12.489.315/0001-23;2026-12-31;1;158442;FERREIRA GOMES ENERGIA S.A.;352889;Capital Autorizado;2014-07-10;0.00;;0;0;0
12.528.708/0001-07;2026-12-31;1;158298;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;352550;Capital Emitido;2025-04-30;911975004.90;Já subscrito e integralizado;62120196;0;62120196
12.528.708/0001-07;2026-12-31;1;158298;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;352551;Capital Subscrito;2025-04-30;911975004.90;Já subscrito e integralizado;62120196;0;62120196
12.528.708/0001-07;2026-12-31;1;158298;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;352552;Capital Integralizado;2025-04-30;911975004.90;Já subscrito e integralizado;62120196;0;62120196
12.528.708/0001-07;2026-12-31;1;158298;AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.;352553;Capital Autorizado;2020-08-20;1328024995.17;N/A;766213456;0;766213456
12.592.831/0001-89;2026-12-31;1;158036;MNLT S.A.;351964;Capital Emitido;2022-07-25;524655484.00;N/A;2260490292;10;2260490302
12.592.831/0001-89;2026-12-31;1;158036;MNLT S.A.;351965;Capital Subscrito;2022-07-25;524655484.00;N/A;2260490292;10;2260490302
12.592.831/0001-89;2026-12-31;1;158036;MNLT S.A.;351966;Capital Integralizado;2022-07-25;524655484.00;N/A;2260490292;10;2260490302
12.648.327/0001-53;2026-12-31;2;158618;HIDROVIAS DO BRASIL S.A.;353362;Capital Emitido;2025-05-08;2559468724.73;N/A;1360382643;0;1360382643
12.648.327/0001-53;2026-12-31;2;158618;HIDROVIAS DO BRASIL S.A.;353363;Capital Subscrito;2025-05-08;2559468724.73;N/A;1360382643;0;1360382643
12.648.327/0001-53;2026-12-31;2;158618;HIDROVIAS DO BRASIL S.A.;353364;Capital Integralizado;2025-05-08;2559468724.73;N/A;1360382643;0;1360382643
12.648.327/0001-53;2026-12-31;2;158618;HIDROVIAS DO BRASIL S.A.;353365;Capital Autorizado;2025-04-15;940531275.27;N/A;0;0;0
13.009.717/0001-46;2026-12-31;1;158415;BCO ESTADO DE SERGIPE S.A. - BANESE;352832;Capital Integralizado;2026-05-05;712999983.85;N/A;11540870;11540870;23081740
13.009.717/0001-46;2026-12-31;1;158415;BCO ESTADO DE SERGIPE S.A. - BANESE;352833;Capital Autorizado;2018-02-26;0.00;N/A;10101675;10101675;20203350
13.017.462/0001-63;2026-12-31;1;158254;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;352446;Capital Emitido;2026-04-24;428939155.86;N/A;195509;0;195509
13.017.462/0001-63;2026-12-31;1;158254;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;352447;Capital Subscrito;2026-04-24;428939155.86;N/A;195509;0;195509
13.017.462/0001-63;2026-12-31;1;158254;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;352448;Capital Autorizado;2013-04-24;0.00;N/A;450000;0;450000
13.017.462/0001-63;2026-12-31;1;158254;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A;352449;Capital Integralizado;2026-04-24;428939155.86;N/A;195509;0;195509
13.217.485/0001-11;2026-12-31;1;158469;GRUPO SBF S.A.;352968;Capital Emitido;2026-05-08;1939821719.89;;230663994;0;230663994
13.217.485/0001-11;2026-12-31;1;158469;GRUPO SBF S.A.;352969;Capital Subscrito;2026-05-08;1939821719.89;;230663994;0;230663994
13.217.485/0001-11;2026-12-31;1;158469;GRUPO SBF S.A.;352970;Capital Integralizado;2026-05-08;1939821719.89;;230663994;0;230663994
13.217.485/0001-11;2026-12-31;1;158469;GRUPO SBF S.A.;352971;Capital Autorizado;2017-11-14;0.00;;300000000;0;300000000
13.783.221/0004-78;2026-12-31;1;158645;MADERO INDÚSTRIA E COMÉRCIO S.A.;353416;Capital Emitido;2024-12-05;202394961.06;Totalmente integralizado;314820171;31541101;346361272
13.783.221/0004-78;2026-12-31;1;158645;MADERO INDÚSTRIA E COMÉRCIO S.A.;353417;Capital Subscrito;2024-12-05;202394961.06;Totalmente integralizado;314820171;31541101;346361272
13.783.221/0004-78;2026-12-31;1;158645;MADERO INDÚSTRIA E COMÉRCIO S.A.;353418;Capital Integralizado;2024-12-05;202394961.06;;314820171;31541101;346361272
13.783.221/0004-78;2026-12-31;1;158645;MADERO INDÚSTRIA E COMÉRCIO S.A.;353419;Capital Autorizado;2021-08-26;0.00;;450000000;0;450000000
14.110.585/0001-07;2026-12-31;1;157939;MÉLIUZ S.A.;351831;Capital Emitido;2026-01-05;570778398.45;-;113226097;0;113226097
14.110.585/0001-07;2026-12-31;1;157939;MÉLIUZ S.A.;351832;Capital Subscrito;2026-01-05;570778398.45;-;113226097;0;113226097
14.110.585/0001-07;2026-12-31;1;157939;MÉLIUZ S.A.;351833;Capital Integralizado;2026-01-05;570778398.45;-;113226097;0;113226097
14.110.585/0001-07;2026-12-31;1;157939;MÉLIUZ S.A.;351834;Capital Autorizado;2025-06-30;9049601066.91;;0;0;0
14.388.334/0001-99;2026-12-31;1;158363;PARANA BCO S.A.;352699;Capital Emitido;2025-12-23;1000000000.00;;2340020750;908928142;3248948892
14.388.334/0001-99;2026-12-31;1;158363;PARANA BCO S.A.;352700;Capital Subscrito;2025-12-23;1000000000.00;;2340020750;908928142;3248948892
